subj,object_response,category,condition,imagename
subject-02,car,elephant,15,0350_lp_s02_15_elephant_10_n02504013_5463.png
subject-02,cat,oven,1,0351_lp_s02_1_oven_10_n04111531_10313.png
subject-02,elephant,bird,10,0352_lp_s02_10_bird_10_n01616318_2290.png
subject-02,cat,dog,7,0353_lp_s02_7_dog_10_n02106662_2384.png
subject-02,chair,keyboard,7,0354_lp_s02_7_keyboard_10_n03085013_22942.png
subject-02,clock,clock,0,0355_lp_s02_0_clock_10_n03196217_2414.png
subject-02,boat,boat,3,0356_lp_s02_3_boat_10_n03344393_5091.png
subject-02,chair,oven,0,0357_lp_s02_0_oven_10_n04111531_7189.png
subject-02,chair,elephant,15,0358_lp_s02_15_elephant_10_n02504013_9393.png
subject-02,car,oven,40,0359_lp_s02_40_oven_10_n04111531_13625.png
subject-02,chair,chair,10,0360_lp_s02_10_chair_10_n04429376_16459.png
subject-02,bird,bicycle,7,0361_lp_s02_7_bicycle_10_n03792782_11950.png
subject-02,clock,clock,0,0362_lp_s02_0_clock_10_n04548280_9294.png
subject-02,bird,bird,0,0363_lp_s02_0_bird_10_n02017213_1163.png
subject-02,bear,elephant,10,0364_lp_s02_10_elephant_10_n02504013_3425.png
subject-02,knife,car,5,0365_lp_s02_5_car_10_n04285008_7428.png
subject-02,boat,boat,1,0366_lp_s02_1_boat_10_n03662601_1319.png
subject-02,truck,dog,7,0367_lp_s02_7_dog_10_n02099849_3128.png
subject-02,clock,bicycle,40,0368_lp_s02_40_bicycle_10_n03792782_43328.png
subject-02,bear,bicycle,10,0369_lp_s02_10_bicycle_10_n03792782_16290.png
subject-02,keyboard,keyboard,0,0370_lp_s02_0_keyboard_10_n03085013_8865.png
subject-02,oven,truck,10,0371_lp_s02_10_truck_10_n03796401_22618.png
subject-02,knife,knife,7,0372_lp_s02_7_knife_10_n03041632_49513.png
subject-02,bottle,bottle,0,0373_lp_s02_0_bottle_10_n03983396_16224.png
subject-02,boat,airplane,15,0374_lp_s02_15_airplane_10_n02690373_6336.png
subject-02,knife,car,15,0375_lp_s02_15_car_10_n03100240_5383.png
subject-02,boat,bear,15,0376_lp_s02_15_bear_10_n02133161_156.png
subject-02,boat,boat,0,0377_lp_s02_0_boat_10_n02951358_29756.png
subject-02,oven,oven,0,0378_lp_s02_0_oven_10_n04111531_15052.png
subject-02,dog,dog,0,0379_lp_s02_0_dog_10_n02100583_10960.png
subject-02,truck,truck,5,0380_lp_s02_5_truck_10_n04467665_44714.png
subject-02,knife,knife,15,0381_lp_s02_15_knife_10_n03041632_28443.png
subject-02,bear,bicycle,15,0382_lp_s02_15_bicycle_10_n02835271_3535.png
subject-02,airplane,airplane,1,0383_lp_s02_1_airplane_10_n02690373_11908.png
subject-02,boat,boat,10,0384_lp_s02_10_boat_10_n03662601_8067.png
subject-02,bottle,chair,1,0385_lp_s02_1_chair_10_n03376595_9054.png
subject-02,bear,bear,5,0386_lp_s02_5_bear_10_n02134084_20723.png
subject-02,bicycle,bicycle,3,0387_lp_s02_3_bicycle_10_n02835271_22355.png
subject-02,oven,bear,40,0388_lp_s02_40_bear_10_n02133161_444.png
subject-02,bear,bear,7,0389_lp_s02_7_bear_10_n02133161_14810.png
subject-02,cat,cat,0,0390_lp_s02_0_cat_10_n02123045_4237.png
subject-02,bicycle,bicycle,0,0391_lp_s02_0_bicycle_10_n02835271_14966.png
subject-02,airplane,boat,5,0392_lp_s02_5_boat_10_n02951358_12432.png
subject-02,bear,bear,7,0393_lp_s02_7_bear_10_n02132136_4888.png
subject-02,bottle,chair,0,0394_lp_s02_0_chair_10_n02791124_13033.png
subject-02,chair,keyboard,15,0395_lp_s02_15_keyboard_10_n03085013_12079.png
subject-02,cat,cat,7,0396_lp_s02_7_cat_10_n02123597_14094.png
subject-02,airplane,airplane,10,0397_lp_s02_10_airplane_10_n02690373_18468.png
subject-02,car,car,0,0398_lp_s02_0_car_10_n04285008_11931.png
subject-02,clock,bicycle,5,0399_lp_s02_5_bicycle_10_n02835271_7450.png
subject-02,bird,cat,15,0400_lp_s02_15_cat_10_n02125311_44920.png
subject-02,boat,boat,5,0401_lp_s02_5_boat_10_n03344393_5916.png
subject-02,airplane,airplane,5,0402_lp_s02_5_airplane_10_n02690373_6992.png
subject-02,clock,dog,40,0403_lp_s02_40_dog_10_n02097047_2426.png
subject-02,oven,truck,5,0404_lp_s02_5_truck_10_n04467665_30023.png
subject-02,keyboard,oven,7,0405_lp_s02_7_oven_10_n04111531_2086.png
subject-02,boat,elephant,15,0406_lp_s02_15_elephant_10_n02504458_7835.png
subject-02,oven,oven,1,0407_lp_s02_1_oven_10_n04111531_14383.png
subject-02,cat,boat,10,0408_lp_s02_10_boat_10_n03344393_7826.png
subject-02,cat,cat,0,0409_lp_s02_0_cat_10_n02123597_2370.png
subject-02,car,car,3,0410_lp_s02_3_car_10_n03100240_8987.png
subject-02,airplane,airplane,10,0411_lp_s02_10_airplane_10_n02690373_1862.png
subject-02,bird,bear,7,0412_lp_s02_7_bear_10_n02134418_258.png
subject-02,truck,truck,1,0413_lp_s02_1_truck_10_n04467665_50932.png
subject-02,oven,oven,0,0414_lp_s02_0_oven_10_n04111531_21173.png
subject-02,car,car,5,0415_lp_s02_5_car_10_n04285008_2880.png
subject-02,cat,bear,10,0416_lp_s02_10_bear_10_n02134418_745.png
subject-02,elephant,elephant,3,0417_lp_s02_3_elephant_10_n02504013_1777.png
subject-02,bird,bird,3,0418_lp_s02_3_bird_10_n01601694_20287.png
subject-02,car,car,7,0419_lp_s02_7_car_10_n02814533_6593.png
subject-02,car,cat,10,0420_lp_s02_10_cat_10_n02123394_1690.png
subject-02,car,car,1,0421_lp_s02_1_car_10_n04285008_10893.png
subject-02,bird,keyboard,40,0422_lp_s02_40_keyboard_10_n03085013_25809.png
subject-02,clock,clock,1,0423_lp_s02_1_clock_10_n03196217_8282.png
subject-02,truck,truck,3,0424_lp_s02_3_truck_10_n03796401_23774.png
subject-02,bottle,bottle,5,0425_lp_s02_5_bottle_10_n03983396_8164.png
subject-02,chair,chair,1,0426_lp_s02_1_chair_10_n02791124_15383.png
subject-02,cat,bottle,40,0427_lp_s02_40_bottle_10_n02823428_79.png
subject-02,chair,chair,5,0428_lp_s02_5_chair_10_n03376595_899.png
subject-02,bear,bottle,5,0429_lp_s02_5_bottle_10_n04557648_9493.png
subject-02,cat,bicycle,5,0430_lp_s02_5_bicycle_10_n02835271_24207.png
subject-02,oven,car,40,0431_lp_s02_40_car_10_n02814533_51701.png
subject-02,dog,dog,15,0432_lp_s02_15_dog_10_n02090721_583.png
subject-02,clock,airplane,40,0433_lp_s02_40_airplane_10_n02690373_9687.png
subject-02,cat,keyboard,40,0434_lp_s02_40_keyboard_10_n04505470_4492.png
subject-02,boat,boat,1,0435_lp_s02_1_boat_10_n02951358_34917.png
subject-02,bicycle,bear,40,0436_lp_s02_40_bear_10_n02133161_20090.png
subject-02,boat,car,3,0437_lp_s02_3_car_10_n04285008_3410.png
subject-02,bear,bird,7,0438_lp_s02_7_bird_10_n01820546_1222.png
subject-02,oven,bottle,10,0439_lp_s02_10_bottle_10_n02823428_4983.png
subject-02,boat,boat,15,0440_lp_s02_15_boat_10_n02951358_13352.png
subject-02,elephant,elephant,0,0441_lp_s02_0_elephant_10_n02504013_10990.png
subject-02,truck,truck,0,0442_lp_s02_0_truck_10_n03417042_24100.png
subject-02,bottle,bottle,7,0443_lp_s02_7_bottle_10_n04591713_6971.png
subject-02,oven,oven,5,0444_lp_s02_5_oven_10_n04111531_4155.png
subject-02,boat,boat,7,0445_lp_s02_7_boat_10_n03662601_16925.png
subject-02,bear,bear,1,0446_lp_s02_1_bear_10_n02132136_22604.png
subject-02,clock,boat,40,0447_lp_s02_40_boat_10_n03662601_33625.png
subject-02,oven,oven,1,0448_lp_s02_1_oven_10_n04111531_9427.png
subject-02,elephant,elephant,1,0449_lp_s02_1_elephant_10_n02504458_1626.png
subject-02,airplane,bicycle,40,0450_lp_s02_40_bicycle_10_n03792782_11851.png
subject-02,bicycle,bicycle,0,0451_lp_s02_0_bicycle_10_n03792782_9512.png
subject-02,oven,chair,10,0452_lp_s02_10_chair_10_n04099969_3623.png
subject-02,car,car,3,0453_lp_s02_3_car_10_n02814533_3202.png
subject-02,boat,chair,15,0454_lp_s02_15_chair_10_n02791124_3857.png
subject-02,clock,airplane,40,0455_lp_s02_40_airplane_10_n02690373_2656.png
subject-02,boat,boat,5,0456_lp_s02_5_boat_10_n04273569_22274.png
subject-02,bicycle,bicycle,3,0457_lp_s02_3_bicycle_10_n03792782_9280.png
subject-02,bear,truck,15,0458_lp_s02_15_truck_10_n03417042_10229.png
subject-02,oven,clock,5,0459_lp_s02_5_clock_10_n02708093_8051.png
subject-02,chair,keyboard,15,0460_lp_s02_15_keyboard_10_n03085013_18797.png
subject-02,clock,clock,10,0461_lp_s02_10_clock_10_n02708093_6730.png
subject-02,knife,clock,5,0462_lp_s02_5_clock_10_n03196217_743.png
subject-02,clock,clock,3,0463_lp_s02_3_clock_10_n04548280_4225.png
subject-02,clock,chair,40,0464_lp_s02_40_chair_10_n02791124_1935.png
subject-02,clock,clock,5,0465_lp_s02_5_clock_10_n04548280_1097.png
subject-02,oven,elephant,40,0466_lp_s02_40_elephant_10_n02504013_7635.png
subject-02,dog,dog,0,0467_lp_s02_0_dog_10_n02108422_1164.png
subject-02,cat,dog,40,0468_lp_s02_40_dog_10_n02088364_3791.png
subject-02,bird,car,10,0469_lp_s02_10_car_10_n03100240_1605.png
subject-02,bear,bear,7,0470_lp_s02_7_bear_10_n02134418_826.png
subject-02,knife,oven,1,0471_lp_s02_1_oven_10_n04111531_3072.png
subject-02,bear,bear,1,0472_lp_s02_1_bear_10_n02134418_14.png
subject-02,cat,knife,10,0473_lp_s02_10_knife_10_n03041632_3079.png
subject-02,airplane,airplane,7,0474_lp_s02_7_airplane_10_n02690373_5146.png
subject-02,elephant,elephant,0,0475_lp_s02_0_elephant_10_n02504013_1187.png
subject-02,knife,keyboard,7,0476_lp_s02_7_keyboard_10_n03085013_1188.png
subject-02,chair,elephant,40,0477_lp_s02_40_elephant_10_n02504013_3634.png
subject-02,bear,bear,1,0478_lp_s02_1_bear_10_n02133161_195.png
subject-02,clock,oven,7,0479_lp_s02_7_oven_10_n04111531_9702.png
subject-02,chair,chair,3,0480_lp_s02_3_chair_10_n04099969_18463.png
subject-02,bear,bear,1,0481_lp_s02_1_bear_10_n02133161_2100.png
subject-02,elephant,elephant,5,0482_lp_s02_5_elephant_10_n02504458_10013.png
subject-02,elephant,elephant,7,0483_lp_s02_7_elephant_10_n02504013_7001.png
subject-02,bear,bird,10,0484_lp_s02_10_bird_10_n01532829_14545.png
subject-02,truck,truck,1,0485_lp_s02_1_truck_10_n03417042_12235.png
subject-02,cat,cat,1,0486_lp_s02_1_cat_10_n02125311_3174.png
subject-02,knife,knife,5,0487_lp_s02_5_knife_10_n03041632_4879.png
subject-02,bear,dog,3,0488_lp_s02_3_dog_10_n02088364_4980.png
subject-02,chair,bottle,7,0489_lp_s02_7_bottle_10_n03937543_3358.png
subject-02,bear,chair,15,0490_lp_s02_15_chair_10_n04099969_3312.png
subject-02,oven,truck,7,0491_lp_s02_7_truck_10_n03417042_2633.png
subject-02,cat,bird,3,0492_lp_s02_3_bird_10_n01797886_2711.png
subject-02,clock,clock,40,0493_lp_s02_40_clock_10_n02708093_32.png
subject-02,boat,airplane,15,0494_lp_s02_15_airplane_10_n02690373_5845.png
subject-02,bird,bird,7,0495_lp_s02_7_bird_10_n02018795_500.png
subject-02,keyboard,keyboard,1,0496_lp_s02_1_keyboard_10_n03085013_23619.png
subject-02,dog,truck,15,0497_lp_s02_15_truck_10_n03796401_3495.png
subject-02,airplane,truck,40,0498_lp_s02_40_truck_10_n03417042_20650.png
subject-02,chair,chair,0,0499_lp_s02_0_chair_10_n03376595_1981.png
subject-02,bear,bear,15,0500_lp_s02_15_bear_10_n02134418_1978.png
subject-02,boat,bear,15,0501_lp_s02_15_bear_10_n02134084_8601.png
subject-02,clock,bicycle,40,0502_lp_s02_40_bicycle_10_n03792782_3410.png
subject-02,airplane,airplane,1,0503_lp_s02_1_airplane_10_n02690373_4079.png
subject-02,bear,dog,10,0504_lp_s02_10_dog_10_n02100735_1764.png
subject-02,bird,bird,7,0505_lp_s02_7_bird_10_n02018795_5770.png
subject-02,keyboard,clock,10,0506_lp_s02_10_clock_10_n03196217_9160.png
subject-02,bottle,knife,0,0507_lp_s02_0_knife_10_n03041632_52702.png
subject-02,boat,knife,15,0508_lp_s02_15_knife_10_n03041632_1884.png
subject-02,bear,dog,3,0509_lp_s02_3_dog_10_n02092002_12007.png
subject-02,bird,bird,15,0510_lp_s02_15_bird_10_n01582220_17430.png
subject-02,bear,bear,5,0511_lp_s02_5_bear_10_n02134084_6606.png
subject-02,boat,boat,3,0512_lp_s02_3_boat_10_n04273569_1137.png
subject-02,car,keyboard,10,0513_lp_s02_10_keyboard_10_n03085013_7285.png
subject-02,cat,bird,7,0514_lp_s02_7_bird_10_n02009229_11916.png
subject-02,oven,knife,40,0515_lp_s02_40_knife_10_n03041632_29827.png
subject-02,boat,oven,7,0516_lp_s02_7_oven_10_n04111531_8603.png
subject-02,airplane,airplane,10,0517_lp_s02_10_airplane_10_n02690373_10657.png
subject-02,keyboard,keyboard,5,0518_lp_s02_5_keyboard_10_n03085013_18785.png
subject-02,bottle,bottle,5,0519_lp_s02_5_bottle_10_n02823428_5451.png
subject-02,car,bicycle,15,0520_lp_s02_15_bicycle_10_n03792782_24734.png
subject-02,bottle,cat,3,0521_lp_s02_3_cat_10_n02123045_1596.png
subject-02,bird,bird,1,0522_lp_s02_1_bird_10_n01530575_10332.png
subject-02,bear,dog,5,0523_lp_s02_5_dog_10_n02106382_1806.png
subject-02,oven,truck,7,0524_lp_s02_7_truck_10_n03796401_7928.png
subject-02,keyboard,bird,40,0525_lp_s02_40_bird_10_n02028035_1677.png
subject-02,chair,bottle,7,0526_lp_s02_7_bottle_10_n04560804_15577.png
subject-02,boat,boat,1,0527_lp_s02_1_boat_10_n03344393_5417.png
subject-02,bird,bird,0,0528_lp_s02_0_bird_10_n01855672_15005.png
subject-02,bear,bear,1,0529_lp_s02_1_bear_10_n02133161_1356.png
subject-02,oven,dog,15,0530_lp_s02_15_dog_10_n02107312_1538.png
subject-02,elephant,keyboard,15,0531_lp_s02_15_keyboard_10_n03085013_22496.png
subject-02,bear,bear,0,0532_lp_s02_0_bear_10_n02134418_2719.png
subject-02,elephant,keyboard,15,0533_lp_s02_15_keyboard_10_n04505470_4732.png
subject-02,clock,clock,10,0534_lp_s02_10_clock_10_n02708093_6572.png
subject-02,car,oven,7,0535_lp_s02_7_oven_10_n04111531_21068.png
subject-02,knife,knife,5,0536_lp_s02_5_knife_10_n03041632_21723.png
subject-02,clock,clock,5,0537_lp_s02_5_clock_10_n02708093_2307.png
subject-02,oven,chair,40,0538_lp_s02_40_chair_10_n04099969_20107.png
subject-02,cat,bicycle,15,0539_lp_s02_15_bicycle_10_n02835271_21707.png
subject-02,keyboard,keyboard,1,0540_lp_s02_1_keyboard_10_n03085013_23697.png
subject-02,oven,oven,10,0541_lp_s02_10_oven_10_n04111531_538.png
subject-02,boat,boat,3,0542_lp_s02_3_boat_10_n03662601_1427.png
subject-02,oven,oven,15,0543_lp_s02_15_oven_10_n04111531_21963.png
subject-02,cat,cat,0,0544_lp_s02_0_cat_10_n02123045_7482.png
subject-02,knife,bicycle,3,0545_lp_s02_3_bicycle_10_n03792782_72443.png
subject-02,oven,bottle,40,0546_lp_s02_40_bottle_10_n04591713_5204.png
subject-02,oven,oven,7,0547_lp_s02_7_oven_10_n04111531_2987.png
subject-02,car,boat,40,0548_lp_s02_40_boat_10_n03662601_8947.png
subject-02,keyboard,airplane,40,0549_lp_s02_40_airplane_10_n02690373_6002.png
subject-02,airplane,airplane,5,0550_lp_s02_5_airplane_10_n02690373_2579.png
subject-02,keyboard,keyboard,10,0551_lp_s02_10_keyboard_10_n03085013_7573.png
subject-02,truck,elephant,40,0552_lp_s02_40_elephant_10_n02504458_5875.png
subject-02,keyboard,keyboard,7,0553_lp_s02_7_keyboard_10_n04505470_4501.png
subject-02,chair,oven,0,0554_lp_s02_0_oven_10_n04111531_2189.png
subject-02,truck,truck,3,0555_lp_s02_3_truck_10_n03796401_599.png
subject-02,cat,bird,7,0556_lp_s02_7_bird_10_n01622779_1370.png
subject-02,oven,oven,0,0557_lp_s02_0_oven_10_n04111531_19274.png
subject-02,bottle,chair,1,0558_lp_s02_1_chair_10_n02791124_2540.png
subject-02,cat,cat,5,0559_lp_s02_5_cat_10_n02125311_22884.png
subject-02,dog,dog,7,0560_lp_s02_7_dog_10_n02091467_13440.png
subject-02,truck,truck,7,0561_lp_s02_7_truck_10_n03417042_28773.png
subject-02,cat,cat,5,0562_lp_s02_5_cat_10_n02123045_11034.png
subject-02,bird,bird,5,0563_lp_s02_5_bird_10_n01819313_5504.png
subject-02,boat,knife,5,0564_lp_s02_5_knife_10_n03041632_18311.png
subject-02,bear,bear,7,0565_lp_s02_7_bear_10_n02134418_4696.png
subject-02,dog,bicycle,15,0566_lp_s02_15_bicycle_10_n02835271_8203.png
subject-02,cat,elephant,10,0567_lp_s02_10_elephant_10_n02504013_7923.png
subject-02,bicycle,bicycle,1,0568_lp_s02_1_bicycle_10_n03792782_46807.png
subject-02,bicycle,bicycle,0,0569_lp_s02_0_bicycle_10_n03792782_3136.png
subject-02,keyboard,keyboard,15,0570_lp_s02_15_keyboard_10_n04505470_1479.png
subject-02,oven,truck,40,0571_lp_s02_40_truck_10_n03796401_9.png
subject-02,boat,car,15,0572_lp_s02_15_car_10_n02814533_36206.png
subject-02,elephant,elephant,0,0573_lp_s02_0_elephant_10_n02504458_7506.png
subject-02,clock,clock,15,0574_lp_s02_15_clock_10_n04548280_254.png
subject-02,oven,oven,3,0575_lp_s02_3_oven_10_n04111531_8373.png
subject-02,airplane,airplane,3,0576_lp_s02_3_airplane_10_n02690373_5870.png
subject-02,car,truck,3,0577_lp_s02_3_truck_10_n03796401_24833.png
subject-02,keyboard,keyboard,5,0578_lp_s02_5_keyboard_10_n04505470_4742.png
subject-02,dog,dog,10,0579_lp_s02_10_dog_10_n02085782_7651.png
subject-02,bear,bear,7,0580_lp_s02_7_bear_10_n02134418_5326.png
subject-02,bear,elephant,5,0581_lp_s02_5_elephant_10_n02504013_1088.png
subject-02,oven,chair,40,0582_lp_s02_40_chair_10_n04099969_7577.png
subject-02,knife,knife,5,0583_lp_s02_5_knife_10_n03041632_12748.png
subject-02,knife,knife,1,0584_lp_s02_1_knife_10_n03041632_6446.png
subject-02,knife,knife,0,0585_lp_s02_0_knife_10_n03041632_3023.png
subject-02,keyboard,knife,7,0586_lp_s02_7_knife_10_n03041632_992.png
subject-02,bird,bird,3,0587_lp_s02_3_bird_10_n01829413_8792.png
subject-02,oven,dog,3,0588_lp_s02_3_dog_10_n02112018_6635.png
subject-02,airplane,airplane,5,0589_lp_s02_5_airplane_10_n02690373_2981.png
subject-02,keyboard,keyboard,0,0590_lp_s02_0_keyboard_10_n03085013_10984.png
subject-02,oven,bear,7,0591_lp_s02_7_bear_10_n02134418_860.png
subject-02,oven,keyboard,15,0592_lp_s02_15_keyboard_10_n03085013_7955.png
subject-02,clock,clock,7,0593_lp_s02_7_clock_10_n04548280_4069.png
subject-02,truck,chair,40,0594_lp_s02_40_chair_10_n03376595_1740.png
subject-02,cat,bottle,10,0595_lp_s02_10_bottle_10_n03983396_12670.png
subject-02,car,chair,40,0596_lp_s02_40_chair_10_n03376595_6071.png
subject-02,car,car,0,0597_lp_s02_0_car_10_n02814533_10069.png
subject-02,truck,truck,0,0598_lp_s02_0_truck_10_n03417042_22918.png
subject-02,truck,truck,10,0599_lp_s02_10_truck_10_n03417042_1437.png
subject-02,knife,knife,3,0600_lp_s02_3_knife_10_n03041632_13130.png
subject-02,oven,clock,10,0601_lp_s02_10_clock_10_n03196217_3986.png
subject-02,cat,knife,10,0602_lp_s02_10_knife_10_n03041632_29920.png
subject-02,bottle,bottle,1,0603_lp_s02_1_bottle_10_n04557648_6373.png
subject-02,airplane,airplane,5,0604_lp_s02_5_airplane_10_n02690373_6543.png
subject-02,keyboard,truck,10,0605_lp_s02_10_truck_10_n03796401_28465.png
subject-02,cat,clock,15,0606_lp_s02_15_clock_10_n03196217_82.png
subject-02,bear,dog,10,0607_lp_s02_10_dog_10_n02101006_15350.png
subject-02,truck,truck,1,0608_lp_s02_1_truck_10_n03417042_9480.png
subject-02,airplane,dog,40,0609_lp_s02_40_dog_10_n02110627_22484.png
subject-02,clock,bottle,7,0610_lp_s02_7_bottle_10_n03983396_587.png
subject-02,bird,bird,5,0611_lp_s02_5_bird_10_n02009229_3118.png
subject-02,cat,cat,3,0612_lp_s02_3_cat_10_n02123045_5371.png
subject-02,oven,oven,15,0613_lp_s02_15_oven_10_n04111531_2350.png
subject-02,bicycle,bicycle,5,0614_lp_s02_5_bicycle_10_n03792782_5578.png
subject-02,bicycle,bicycle,3,0615_lp_s02_3_bicycle_10_n03792782_12421.png
subject-02,oven,knife,40,0616_lp_s02_40_knife_10_n03041632_23678.png
subject-02,oven,cat,10,0617_lp_s02_10_cat_10_n02123159_3226.png
subject-02,oven,knife,40,0618_lp_s02_40_knife_10_n03041632_31932.png
subject-02,bear,boat,40,0619_lp_s02_40_boat_10_n03344393_2599.png
subject-02,truck,truck,3,0620_lp_s02_3_truck_10_n03417042_7469.png
subject-02,elephant,elephant,1,0621_lp_s02_1_elephant_10_n02504458_5766.png
subject-02,clock,clock,0,0622_lp_s02_0_clock_10_n02708093_22.png
subject-02,boat,bear,3,0623_lp_s02_3_bear_10_n02134084_21577.png
subject-02,cat,bicycle,10,0624_lp_s02_10_bicycle_10_n02835271_20445.png
subject-02,elephant,keyboard,7,0625_lp_s02_7_keyboard_10_n03085013_18830.png
subject-02,dog,boat,10,0626_lp_s02_10_boat_10_n04273569_10716.png
subject-02,car,truck,1,0627_lp_s02_1_truck_10_n03417042_5371.png
subject-02,dog,bear,5,0628_lp_s02_5_bear_10_n02133161_1490.png
subject-02,cat,cat,1,0629_lp_s02_1_cat_10_n02123045_12206.png
subject-02,bear,oven,5,0630_lp_s02_5_oven_10_n04111531_2930.png
subject-02,keyboard,truck,15,0631_lp_s02_15_truck_10_n04467665_68463.png
subject-02,bottle,bottle,1,0632_lp_s02_1_bottle_10_n04591713_4232.png
subject-02,knife,knife,0,0633_lp_s02_0_knife_10_n03041632_32048.png
subject-02,bicycle,bicycle,1,0634_lp_s02_1_bicycle_10_n02835271_942.png
subject-02,oven,oven,5,0635_lp_s02_5_oven_10_n04111531_6080.png
subject-02,airplane,airplane,7,0636_lp_s02_7_airplane_10_n02690373_7370.png
subject-02,keyboard,truck,40,0637_lp_s02_40_truck_10_n04467665_62626.png
subject-02,cat,cat,0,0638_lp_s02_0_cat_10_n02123597_680.png
subject-02,keyboard,oven,7,0639_lp_s02_7_oven_10_n04111531_5218.png
subject-02,boat,boat,5,0640_lp_s02_5_boat_10_n03662601_2743.png
subject-02,boat,knife,3,0641_lp_s02_3_knife_10_n03041632_80829.png
subject-02,truck,car,15,0642_lp_s02_15_car_10_n04285008_2781.png
subject-02,boat,boat,1,0643_lp_s02_1_boat_10_n04273569_1201.png
subject-02,cat,cat,1,0644_lp_s02_1_cat_10_n02124075_2268.png
subject-02,airplane,knife,7,0645_lp_s02_7_knife_10_n03041632_16206.png
subject-02,chair,chair,5,0646_lp_s02_5_chair_10_n03376595_12326.png
subject-02,dog,dog,5,0647_lp_s02_5_dog_10_n02107683_1076.png
subject-02,keyboard,keyboard,0,0648_lp_s02_0_keyboard_10_n03085013_23018.png
subject-02,car,car,1,0649_lp_s02_1_car_10_n04285008_6154.png
subject-02,clock,elephant,40,0650_lp_s02_40_elephant_10_n02504013_3857.png
subject-02,car,car,7,0651_lp_s02_7_car_10_n04285008_1674.png
subject-02,airplane,boat,7,0652_lp_s02_7_boat_10_n03662601_6042.png
subject-02,boat,dog,5,0653_lp_s02_5_dog_10_n02092339_4132.png
subject-02,oven,dog,40,0654_lp_s02_40_dog_10_n02105056_12631.png
subject-02,bear,bear,0,0655_lp_s02_0_bear_10_n02134084_13075.png
subject-02,truck,truck,1,0656_lp_s02_1_truck_10_n03417042_18554.png
subject-02,oven,chair,40,0657_lp_s02_40_chair_10_n02791124_2972.png
subject-02,boat,oven,10,0658_lp_s02_10_oven_10_n04111531_3717.png
subject-02,boat,bicycle,15,0659_lp_s02_15_bicycle_10_n03792782_18294.png
subject-02,cat,cat,3,0660_lp_s02_3_cat_10_n02123394_1038.png
subject-02,oven,truck,10,0661_lp_s02_10_truck_10_n04467665_7975.png
subject-02,elephant,elephant,0,0662_lp_s02_0_elephant_10_n02504013_24486.png
subject-02,airplane,airplane,5,0663_lp_s02_5_airplane_10_n02690373_9423.png
subject-02,car,bicycle,10,0664_lp_s02_10_bicycle_10_n03792782_62398.png
subject-02,dog,bottle,3,0665_lp_s02_3_bottle_10_n03937543_11101.png
subject-02,airplane,airplane,1,0666_lp_s02_1_airplane_10_n02690373_3988.png
subject-02,airplane,airplane,0,0667_lp_s02_0_airplane_10_n02690373_1310.png
subject-02,bear,cat,15,0668_lp_s02_15_cat_10_n02124075_13747.png
subject-02,chair,chair,1,0669_lp_s02_1_chair_10_n03376595_8012.png
subject-02,oven,boat,40,0670_lp_s02_40_boat_10_n03662601_35800.png
subject-02,bicycle,bicycle,1,0671_lp_s02_1_bicycle_10_n02835271_14235.png
subject-02,keyboard,keyboard,0,0672_lp_s02_0_keyboard_10_n03085013_12164.png
subject-02,cat,knife,15,0673_lp_s02_15_knife_10_n03041632_27848.png
subject-02,airplane,airplane,15,0674_lp_s02_15_airplane_10_n02690373_848.png
subject-02,boat,boat,3,0675_lp_s02_3_boat_10_n04273569_11445.png
subject-02,dog,cat,15,0676_lp_s02_15_cat_10_n02123159_6281.png
subject-02,oven,bicycle,40,0677_lp_s02_40_bicycle_10_n02835271_14499.png
subject-02,elephant,elephant,1,0678_lp_s02_1_elephant_10_n02504013_1244.png
subject-02,oven,clock,15,0679_lp_s02_15_clock_10_n03196217_3140.png
subject-02,cat,bottle,15,0680_lp_s02_15_bottle_10_n03937543_5512.png
subject-02,keyboard,keyboard,1,0681_lp_s02_1_keyboard_10_n04505470_3852.png
subject-02,dog,dog,7,0682_lp_s02_7_dog_10_n02088238_3078.png
subject-02,elephant,elephant,0,0683_lp_s02_0_elephant_10_n02504458_1933.png
subject-02,cat,elephant,5,0684_lp_s02_5_elephant_10_n02504458_1636.png
subject-02,keyboard,keyboard,1,0685_lp_s02_1_keyboard_10_n03085013_20303.png
subject-02,boat,car,5,0686_lp_s02_5_car_10_n04285008_434.png
subject-02,keyboard,keyboard,3,0687_lp_s02_3_keyboard_10_n03085013_24578.png
subject-02,oven,knife,3,0688_lp_s02_3_knife_10_n03041632_19866.png
subject-02,truck,truck,3,0689_lp_s02_3_truck_10_n03796401_3250.png
subject-02,cat,clock,10,0690_lp_s02_10_clock_10_n03196217_454.png
subject-02,bear,dog,15,0691_lp_s02_15_dog_10_n02101388_20966.png
subject-02,cat,bottle,15,0692_lp_s02_15_bottle_10_n04591713_2952.png
subject-02,cat,cat,7,0693_lp_s02_7_cat_10_n02123045_20512.png
subject-02,bicycle,clock,40,0694_lp_s02_40_clock_10_n02708093_8141.png
subject-02,boat,bird,0,0695_lp_s02_0_bird_10_n02009229_4838.png
subject-02,keyboard,keyboard,3,0696_lp_s02_3_keyboard_10_n03085013_21030.png
subject-02,car,car,3,0697_lp_s02_3_car_10_n03100240_2495.png
subject-02,clock,clock,7,0698_lp_s02_7_clock_10_n02708093_7020.png
